facility_name,trial_stage,bag_set,bag_number,product_name,percent_residual
Facility 10 (Windrow),Second Removal,B (green),1,Bin Liner Bag 2.5 gal,3.30%
Facility 10 (Windrow),Second Removal,B (green),3,Bin Liner Bag 2.5 gal,1.20%
Facility 10 (Windrow),Second Removal,B (green),5,Bin Liner Bag 2.5 gal,
Facility 10 (Windrow),Second Removal,B (green),9,Bin Liner Bag 2.5 gal,0.00%
Facility 10 (Windrow),Second Removal,C (yellow),10,Bin Liner Bag 2.5 gal,
Facility 10 (Windrow),Second Removal,C (yellow),2,Bin Liner Bag 2.5 gal,
Facility 10 (Windrow),Second Removal,C (yellow),4,Bin Liner Bag 2.5 gal,
Facility 10 (Windrow),Second Removal,C (yellow),9,Bin Liner Bag 2.5 gal,
Facility 3 (EASP),First Removal,(blank),(blank),Bin Liner Bag 2.5 gal,0.30%
Facility 3 (EASP),Second Removal,(blank),(blank),Bin Liner Bag 2.5 gal,0.00%
Facility 4 (In-Vessel),First Removal,(blank),(blank),Bin Liner Bag 2.5 gal,2.30%
Facility 4 (In-Vessel),Second Removal,(blank),(blank),Bin Liner Bag 2.5 gal,0.00%
Facility 1 ( Windrow),First Removal,A (blue),10,Molded Fiber Bowl C.1,
Facility 1 ( Windrow),First Removal,A (blue),6,Molded Fiber Bowl C.1,
Facility 1 ( Windrow),First Removal,A (blue),7,Molded Fiber Bowl C.1,
Facility 1 ( Windrow),First Removal,A (blue),8,Molded Fiber Bowl C.1,
Facility 1 ( Windrow),First Removal,A (blue),9,Molded Fiber Bowl C.1,
Facility 1 ( Windrow),First Removal,B (green),10,Molded Fiber Bowl C.1,84.00%
Facility 1 ( Windrow),First Removal,B (green),6,Molded Fiber Bowl C.1,80.40%
Facility 1 ( Windrow),First Removal,B (green),7,Molded Fiber Bowl C.1,81.40%
Facility 1 ( Windrow),First Removal,B (green),8,Molded Fiber Bowl C.1,71.80%
Facility 1 ( Windrow),First Removal,B (green),9,Molded Fiber Bowl C.1,75.80%
Facility 1 ( Windrow),First Removal,C (yellow),10,Molded Fiber Bowl C.1,
Facility 1 ( Windrow),First Removal,C (yellow),6,Molded Fiber Bowl C.1,
Facility 1 ( Windrow),First Removal,C (yellow),7,Molded Fiber Bowl C.1,
Facility 1 ( Windrow),First Removal,C (yellow),8,Molded Fiber Bowl C.1,
Facility 1 ( Windrow),First Removal,C (yellow),9,Molded Fiber Bowl C.1,
Facility 1 ( Windrow),Second Removal,A (blue),1,Molded Fiber Bowl C.1,
Facility 1 ( Windrow),Second Removal,A (blue),2,Molded Fiber Bowl C.1,
Facility 1 ( Windrow),Second Removal,A (blue),3,Molded Fiber Bowl C.1,
Facility 1 ( Windrow),Second Removal,A (blue),4,Molded Fiber Bowl C.1,
Facility 1 ( Windrow),Second Removal,A (blue),5,Molded Fiber Bowl C.1,
Facility 1 ( Windrow),Second Removal,B (green),1,Molded Fiber Bowl C.1,52.60%
Facility 1 ( Windrow),Second Removal,B (green),2,Molded Fiber Bowl C.1,0.00%
Facility 1 ( Windrow),Second Removal,B (green),3,Molded Fiber Bowl C.1,0.00%
Facility 1 ( Windrow),Second Removal,B (green),4,Molded Fiber Bowl C.1,0.00%
Facility 1 ( Windrow),Second Removal,B (green),5,Molded Fiber Bowl C.1,61.10%
Facility 1 ( Windrow),Second Removal,C (yellow),1,Molded Fiber Bowl C.1,
Facility 1 ( Windrow),Second Removal,C (yellow),2,Molded Fiber Bowl C.1,
Facility 1 ( Windrow),Second Removal,C (yellow),3,Molded Fiber Bowl C.1,
Facility 1 ( Windrow),Second Removal,C (yellow),4,Molded Fiber Bowl C.1,
Facility 1 ( Windrow),Second Removal,C (yellow),5,Molded Fiber Bowl C.1,
Facility 2 (CASP),First Removal,A (blue),2,Molded Fiber Bowl C.1,
Facility 2 (CASP),First Removal,A (blue),4,Molded Fiber Bowl C.1,
Facility 2 (CASP),First Removal,A (blue),5,Molded Fiber Bowl C.1,
Facility 2 (CASP),First Removal,A (blue),7,Molded Fiber Bowl C.1,
Facility 2 (CASP),First Removal,A (blue),9,Molded Fiber Bowl C.1,
Facility 2 (CASP),First Removal,B (green),(blank),Molded Fiber Bowl C.1,
Facility 2 (CASP),First Removal,B (green),1,Molded Fiber Bowl C.1,86.00%
Facility 2 (CASP),First Removal,B (green),2,Molded Fiber Bowl C.1,72.00%
Facility 2 (CASP),First Removal,B (green),4,Molded Fiber Bowl C.1,67.80%
Facility 2 (CASP),First Removal,B (green),5,Molded Fiber Bowl C.1,83.40%
Facility 2 (CASP),First Removal,B (green),8,Molded Fiber Bowl C.1,88.30%
Facility 2 (CASP),First Removal,C (yellow),1,Molded Fiber Bowl C.1,
Facility 2 (CASP),First Removal,C (yellow),2,Molded Fiber Bowl C.1,
Facility 2 (CASP),First Removal,C (yellow),4,Molded Fiber Bowl C.1,
Facility 2 (CASP),First Removal,C (yellow),5,Molded Fiber Bowl C.1,
Facility 2 (CASP),First Removal,C (yellow),9,Molded Fiber Bowl C.1,
Facility 2 (CASP),Second Removal,A (blue),10,Molded Fiber Bowl C.1,
Facility 2 (CASP),Second Removal,A (blue),3,Molded Fiber Bowl C.1,
Facility 2 (CASP),Second Removal,A (blue),6,Molded Fiber Bowl C.1,
Facility 2 (CASP),Second Removal,A (blue),8,Molded Fiber Bowl C.1,
Facility 2 (CASP),Second Removal,B (green),3,Molded Fiber Bowl C.1,71.70%
Facility 2 (CASP),Second Removal,B (green),6,Molded Fiber Bowl C.1,79.80%
Facility 2 (CASP),Second Removal,B (green),7,Molded Fiber Bowl C.1,75.10%
Facility 2 (CASP),Second Removal,B (green),9,Molded Fiber Bowl C.1,74.30%
Facility 2 (CASP),Second Removal,C (yellow),10,Molded Fiber Bowl C.1,
Facility 2 (CASP),Second Removal,C (yellow),3,Molded Fiber Bowl C.1,
Facility 2 (CASP),Second Removal,C (yellow),6,Molded Fiber Bowl C.1,
Facility 2 (CASP),Second Removal,C (yellow),7,Molded Fiber Bowl C.1,
Facility 2 (CASP),Second Removal,C (yellow),8,Molded Fiber Bowl C.1,
Facility 5 (EASP),First Removal,A (blue),1,Molded Fiber Bowl C.1,
Facility 5 (EASP),First Removal,A (blue),10,Molded Fiber Bowl C.1,
Facility 5 (EASP),First Removal,A (blue),4,Molded Fiber Bowl C.1,
Facility 5 (EASP),First Removal,A (blue),6,Molded Fiber Bowl C.1,
Facility 5 (EASP),First Removal,A (blue),8,Molded Fiber Bowl C.1,
Facility 5 (EASP),First Removal,B (green),2,Molded Fiber Bowl C.1,62.20%
Facility 5 (EASP),First Removal,B (green),5,Molded Fiber Bowl C.1,87.40%
Facility 5 (EASP),First Removal,B (green),6,Molded Fiber Bowl C.1,86.20%
Facility 5 (EASP),First Removal,B (green),7,Molded Fiber Bowl C.1,83.50%
Facility 5 (EASP),First Removal,B (green),8,Molded Fiber Bowl C.1,91.80%
Facility 5 (EASP),First Removal,C (yellow),10,Molded Fiber Bowl C.1,
Facility 5 (EASP),First Removal,C (yellow),3,Molded Fiber Bowl C.1,
Facility 5 (EASP),First Removal,C (yellow),7,Molded Fiber Bowl C.1,
Facility 5 (EASP),First Removal,C (yellow),8,Molded Fiber Bowl C.1,
Facility 5 (EASP),First Removal,C (yellow),9,Molded Fiber Bowl C.1,
Facility 5 (EASP),Second Removal,A (blue),2,Molded Fiber Bowl C.1,
Facility 5 (EASP),Second Removal,A (blue),3,Molded Fiber Bowl C.1,
Facility 5 (EASP),Second Removal,A (blue),5,Molded Fiber Bowl C.1,
Facility 5 (EASP),Second Removal,A (blue),7,Molded Fiber Bowl C.1,
Facility 5 (EASP),Second Removal,A (blue),9,Molded Fiber Bowl C.1,
Facility 5 (EASP),Second Removal,B (green),1,Molded Fiber Bowl C.1,0.00%
Facility 5 (EASP),Second Removal,B (green),10,Molded Fiber Bowl C.1,18.40%
Facility 5 (EASP),Second Removal,B (green),3,Molded Fiber Bowl C.1,0.00%
Facility 5 (EASP),Second Removal,B (green),4,Molded Fiber Bowl C.1,85.20%
Facility 5 (EASP),Second Removal,B (green),8,Molded Fiber Bowl C.1,20.70%
Facility 5 (EASP),Second Removal,C (yellow),1,Molded Fiber Bowl C.1,
Facility 5 (EASP),Second Removal,C (yellow),2,Molded Fiber Bowl C.1,
Facility 5 (EASP),Second Removal,C (yellow),4,Molded Fiber Bowl C.1,
Facility 5 (EASP),Second Removal,C (yellow),5,Molded Fiber Bowl C.1,
Facility 5 (EASP),Second Removal,C (yellow),6,Molded Fiber Bowl C.1,
Facility 6 (CASP),First Removal,A (blue),10,Molded Fiber Bowl C.1,
Facility 6 (CASP),First Removal,A (blue),6,Molded Fiber Bowl C.1,
Facility 6 (CASP),First Removal,A (blue),7,Molded Fiber Bowl C.1,
Facility 6 (CASP),First Removal,A (blue),8,Molded Fiber Bowl C.1,
Facility 6 (CASP),First Removal,A (blue),9,Molded Fiber Bowl C.1,
Facility 6 (CASP),First Removal,B (green),10,Molded Fiber Bowl C.1,84.40%
Facility 6 (CASP),First Removal,B (green),6,Molded Fiber Bowl C.1,82.70%
Facility 6 (CASP),First Removal,B (green),7,Molded Fiber Bowl C.1,80.30%
Facility 6 (CASP),First Removal,B (green),8,Molded Fiber Bowl C.1,85.30%
Facility 6 (CASP),First Removal,B (green),9,Molded Fiber Bowl C.1,87.90%
Facility 6 (CASP),First Removal,C (yellow),10,Molded Fiber Bowl C.1,
Facility 6 (CASP),First Removal,C (yellow),6,Molded Fiber Bowl C.1,
Facility 6 (CASP),First Removal,C (yellow),7,Molded Fiber Bowl C.1,
Facility 6 (CASP),First Removal,C (yellow),8,Molded Fiber Bowl C.1,
Facility 6 (CASP),First Removal,C (yellow),9,Molded Fiber Bowl C.1,
Facility 6 (CASP),Second Removal,A (blue),1,Molded Fiber Bowl C.1,
Facility 6 (CASP),Second Removal,A (blue),2,Molded Fiber Bowl C.1,
Facility 6 (CASP),Second Removal,A (blue),4,Molded Fiber Bowl C.1,
Facility 6 (CASP),Second Removal,A (blue),5,Molded Fiber Bowl C.1,
Facility 6 (CASP),Second Removal,B (green),1,Molded Fiber Bowl C.1,0.00%
Facility 6 (CASP),Second Removal,B (green),2,Molded Fiber Bowl C.1,76.70%
Facility 6 (CASP),Second Removal,B (green),3,Molded Fiber Bowl C.1,0.00%
Facility 6 (CASP),Second Removal,B (green),4,Molded Fiber Bowl C.1,84.50%
Facility 6 (CASP),Second Removal,B (green),5,Molded Fiber Bowl C.1,0.00%
Facility 6 (CASP),Second Removal,C (yellow),1,Molded Fiber Bowl C.1,
Facility 6 (CASP),Second Removal,C (yellow),2,Molded Fiber Bowl C.1,
Facility 6 (CASP),Second Removal,C (yellow),3,Molded Fiber Bowl C.1,
Facility 6 (CASP),Second Removal,C (yellow),4,Molded Fiber Bowl C.1,
Facility 6 (CASP),Second Removal,C (yellow),5,Molded Fiber Bowl C.1,
Facility 7 (CASP),First Removal,A (blue),1,Molded Fiber Bowl C.1,
Facility 7 (CASP),First Removal,A (blue),10,Molded Fiber Bowl C.1,
Facility 7 (CASP),First Removal,A (blue),4,Molded Fiber Bowl C.1,
Facility 7 (CASP),First Removal,A (blue),5,Molded Fiber Bowl C.1,
Facility 7 (CASP),First Removal,A (blue),7,Molded Fiber Bowl C.1,
Facility 7 (CASP),First Removal,B (green),2,Molded Fiber Bowl C.1,67.20%
Facility 7 (CASP),First Removal,B (green),3,Molded Fiber Bowl C.1,74.20%
Facility 7 (CASP),First Removal,B (green),4,Molded Fiber Bowl C.1,74.90%
Facility 7 (CASP),First Removal,B (green),8,Molded Fiber Bowl C.1,24.60%
Facility 7 (CASP),First Removal,B (green),9,Molded Fiber Bowl C.1,75.90%
Facility 7 (CASP),First Removal,C (yellow),10,Molded Fiber Bowl C.1,
Facility 7 (CASP),First Removal,C (yellow),5,Molded Fiber Bowl C.1,
Facility 7 (CASP),First Removal,C (yellow),7,Molded Fiber Bowl C.1,
Facility 7 (CASP),First Removal,C (yellow),8,Molded Fiber Bowl C.1,
Facility 7 (CASP),Second Removal,A (blue),2,Molded Fiber Bowl C.1,
Facility 7 (CASP),Second Removal,A (blue),3,Molded Fiber Bowl C.1,
Facility 7 (CASP),Second Removal,A (blue),6,Molded Fiber Bowl C.1,
Facility 7 (CASP),Second Removal,A (blue),8,Molded Fiber Bowl C.1,
Facility 7 (CASP),Second Removal,A (blue),9,Molded Fiber Bowl C.1,
Facility 7 (CASP),Second Removal,B (green),1,Molded Fiber Bowl C.1,85.50%
Facility 7 (CASP),Second Removal,B (green),5,Molded Fiber Bowl C.1,79.80%
Facility 7 (CASP),Second Removal,B (green),6,Molded Fiber Bowl C.1,0.00%
Facility 7 (CASP),Second Removal,B (green),7,Molded Fiber Bowl C.1,0.00%
Facility 7 (CASP),Second Removal,C (yellow),1,Molded Fiber Bowl C.1,
Facility 7 (CASP),Second Removal,C (yellow),2,Molded Fiber Bowl C.1,
Facility 7 (CASP),Second Removal,C (yellow),3,Molded Fiber Bowl C.1,
Facility 7 (CASP),Second Removal,C (yellow),6,Molded Fiber Bowl C.1,
Facility 7 (CASP),Second Removal,C (yellow),9,Molded Fiber Bowl C.1,
Facility 8 (ASP),First Removal,A (blue),1,Molded Fiber Bowl C.1,
Facility 8 (ASP),First Removal,A (blue),2,Molded Fiber Bowl C.1,
Facility 8 (ASP),First Removal,A (blue),3,Molded Fiber Bowl C.1,
Facility 8 (ASP),First Removal,A (blue),4,Molded Fiber Bowl C.1,
Facility 8 (ASP),First Removal,A (blue),5,Molded Fiber Bowl C.1,
Facility 8 (ASP),First Removal,B (green),1,Molded Fiber Bowl C.1,78.60%
Facility 8 (ASP),First Removal,B (green),2,Molded Fiber Bowl C.1,88.70%
Facility 8 (ASP),First Removal,B (green),3,Molded Fiber Bowl C.1,0.00%
Facility 8 (ASP),First Removal,B (green),4,Molded Fiber Bowl C.1,89.90%
Facility 8 (ASP),First Removal,B (green),5,Molded Fiber Bowl C.1,0.00%
Facility 8 (ASP),First Removal,C (yellow),1,Molded Fiber Bowl C.1,
Facility 8 (ASP),First Removal,C (yellow),2,Molded Fiber Bowl C.1,
Facility 8 (ASP),First Removal,C (yellow),3,Molded Fiber Bowl C.1,
Facility 8 (ASP),First Removal,C (yellow),4,Molded Fiber Bowl C.1,
Facility 8 (ASP),First Removal,C (yellow),5,Molded Fiber Bowl C.1,
Facility 8 (ASP),Second Removal,A (blue),10,Molded Fiber Bowl C.1,
Facility 8 (ASP),Second Removal,A (blue),6,Molded Fiber Bowl C.1,
Facility 8 (ASP),Second Removal,A (blue),7,Molded Fiber Bowl C.1,
Facility 8 (ASP),Second Removal,A (blue),8,Molded Fiber Bowl C.1,
Facility 8 (ASP),Second Removal,A (blue),9,Molded Fiber Bowl C.1,
Facility 8 (ASP),Second Removal,B (green),10,Molded Fiber Bowl C.1,69.60%
Facility 8 (ASP),Second Removal,B (green),6,Molded Fiber Bowl C.1,76.40%
Facility 8 (ASP),Second Removal,B (green),7,Molded Fiber Bowl C.1,78.20%
Facility 8 (ASP),Second Removal,B (green),8,Molded Fiber Bowl C.1,77.90%
Facility 8 (ASP),Second Removal,B (green),9,Molded Fiber Bowl C.1,74.20%
Facility 8 (ASP),Second Removal,C (yellow),10,Molded Fiber Bowl C.1,
Facility 8 (ASP),Second Removal,C (yellow),6,Molded Fiber Bowl C.1,
Facility 8 (ASP),Second Removal,C (yellow),7,Molded Fiber Bowl C.1,
Facility 8 (ASP),Second Removal,C (yellow),8,Molded Fiber Bowl C.1,
Facility 8 (ASP),Second Removal,C (yellow),9,Molded Fiber Bowl C.1,
Facility 9 (EASP),First Removal,A (blue),10,Molded Fiber Bowl C.1,
Facility 9 (EASP),First Removal,A (blue),2,Molded Fiber Bowl C.1,
Facility 9 (EASP),First Removal,A (blue),4,Molded Fiber Bowl C.1,
Facility 9 (EASP),First Removal,A (blue),6,Molded Fiber Bowl C.1,
Facility 9 (EASP),First Removal,A (blue),9,Molded Fiber Bowl C.1,
Facility 9 (EASP),First Removal,B (green),1,Molded Fiber Bowl C.1,68.70%
Facility 9 (EASP),First Removal,B (green),2,Molded Fiber Bowl C.1,78.30%
Facility 9 (EASP),First Removal,B (green),4,Molded Fiber Bowl C.1,81.60%
Facility 9 (EASP),First Removal,B (green),5,Molded Fiber Bowl C.1,89.50%
Facility 9 (EASP),First Removal,B (green),6,Molded Fiber Bowl C.1,87.40%
Facility 9 (EASP),First Removal,C (yellow),1,Molded Fiber Bowl C.1,
Facility 9 (EASP),First Removal,C (yellow),2,Molded Fiber Bowl C.1,
Facility 9 (EASP),First Removal,C (yellow),3,Molded Fiber Bowl C.1,
Facility 9 (EASP),First Removal,C (yellow),4,Molded Fiber Bowl C.1,
Facility 9 (EASP),First Removal,C (yellow),5,Molded Fiber Bowl C.1,
Facility 9 (EASP),Second Removal,A (blue),1,Molded Fiber Bowl C.1,
Facility 9 (EASP),Second Removal,A (blue),3,Molded Fiber Bowl C.1,
Facility 9 (EASP),Second Removal,A (blue),5,Molded Fiber Bowl C.1,
Facility 9 (EASP),Second Removal,A (blue),7,Molded Fiber Bowl C.1,
Facility 9 (EASP),Second Removal,A (blue),8,Molded Fiber Bowl C.1,
Facility 9 (EASP),Second Removal,B (green),10,Molded Fiber Bowl C.1,71.00%
Facility 9 (EASP),Second Removal,B (green),3,Molded Fiber Bowl C.1,79.40%
Facility 9 (EASP),Second Removal,B (green),7,Molded Fiber Bowl C.1,78.50%
Facility 9 (EASP),Second Removal,B (green),8,Molded Fiber Bowl C.1,72.90%
Facility 9 (EASP),Second Removal,B (green),9,Molded Fiber Bowl C.1,74.40%
Facility 9 (EASP),Second Removal,C (yellow),10,Molded Fiber Bowl C.1,
Facility 9 (EASP),Second Removal,C (yellow),6,Molded Fiber Bowl C.1,
Facility 9 (EASP),Second Removal,C (yellow),7,Molded Fiber Bowl C.1,
Facility 9 (EASP),Second Removal,C (yellow),8,Molded Fiber Bowl C.1,
Facility 9 (EASP),Second Removal,C (yellow),9,Molded Fiber Bowl C.1,
Facility 10 (Windrow),First Removal,A (blue),2,Molded Fiber Bowl C.1,
Facility 10 (Windrow),First Removal,A (blue),4,Molded Fiber Bowl C.1,
Facility 10 (Windrow),First Removal,A (blue),6,Molded Fiber Bowl C.1,
Facility 10 (Windrow),First Removal,A (blue),7,Molded Fiber Bowl C.1,
Facility 10 (Windrow),First Removal,A (blue),9,Molded Fiber Bowl C.1,
Facility 10 (Windrow),First Removal,B (green),10,Molded Fiber Bowl C.1,0.00%
Facility 10 (Windrow),First Removal,B (green),2,Molded Fiber Bowl C.1,70.10%
Facility 10 (Windrow),First Removal,B (green),4,Molded Fiber Bowl C.1,0.00%
Facility 10 (Windrow),First Removal,B (green),6,Molded Fiber Bowl C.1,0.00%
Facility 10 (Windrow),First Removal,B (green),7,Molded Fiber Bowl C.1,45.30%
Facility 10 (Windrow),First Removal,C (yellow),1,Molded Fiber Bowl C.1,
Facility 10 (Windrow),First Removal,C (yellow),3,Molded Fiber Bowl C.1,
Facility 10 (Windrow),First Removal,C (yellow),5,Molded Fiber Bowl C.1,
Facility 10 (Windrow),First Removal,C (yellow),6,Molded Fiber Bowl C.1,
Facility 10 (Windrow),First Removal,C (yellow),7,Molded Fiber Bowl C.1,
Facility 10 (Windrow),Second Removal,A (blue),1,Molded Fiber Bowl C.1,
Facility 10 (Windrow),Second Removal,A (blue),10,Molded Fiber Bowl C.1,
Facility 10 (Windrow),Second Removal,A (blue),3,Molded Fiber Bowl C.1,
Facility 10 (Windrow),Second Removal,A (blue),5,Molded Fiber Bowl C.1,
Facility 10 (Windrow),Second Removal,A (blue),8,Molded Fiber Bowl C.1,
Facility 10 (Windrow),Second Removal,B (green),1,Molded Fiber Bowl C.1,0.00%
Facility 10 (Windrow),Second Removal,B (green),3,Molded Fiber Bowl C.1,0.00%
Facility 10 (Windrow),Second Removal,B (green),5,Molded Fiber Bowl C.1,0.00%
Facility 10 (Windrow),Second Removal,B (green),9,Molded Fiber Bowl C.1,8.40%
Facility 10 (Windrow),Second Removal,C (yellow),10,Molded Fiber Bowl C.1,
Facility 10 (Windrow),Second Removal,C (yellow),2,Molded Fiber Bowl C.1,
Facility 10 (Windrow),Second Removal,C (yellow),4,Molded Fiber Bowl C.1,
Facility 10 (Windrow),Second Removal,C (yellow),9,Molded Fiber Bowl C.1,
Facility 3 (EASP),First Removal,(blank),(blank),Molded Fiber Bowl C.1,11.80%
Facility 3 (EASP),Second Removal,(blank),(blank),Molded Fiber Bowl C.1,19.80%
Facility 4 (In-Vessel),First Removal,(blank),(blank),Molded Fiber Bowl C.1,0.00%
Facility 4 (In-Vessel),Second Removal,(blank),(blank),Molded Fiber Bowl C.1,0.00%
Facility 1 ( Windrow),First Removal,A (blue),10,Cold Cup Lid B,
Facility 1 ( Windrow),First Removal,A (blue),6,Cold Cup Lid B,
Facility 1 ( Windrow),First Removal,A (blue),7,Cold Cup Lid B,
Facility 1 ( Windrow),First Removal,A (blue),8,Cold Cup Lid B,
Facility 1 ( Windrow),First Removal,A (blue),9,Cold Cup Lid B,
Facility 1 ( Windrow),First Removal,B (green),10,Cold Cup Lid B,
Facility 1 ( Windrow),First Removal,B (green),6,Cold Cup Lid B,
Facility 1 ( Windrow),First Removal,B (green),7,Cold Cup Lid B,
Facility 1 ( Windrow),First Removal,B (green),8,Cold Cup Lid B,
Facility 1 ( Windrow),First Removal,B (green),9,Cold Cup Lid B,
Facility 1 ( Windrow),First Removal,C (yellow),10,Cold Cup Lid B,0.00%
Facility 1 ( Windrow),First Removal,C (yellow),6,Cold Cup Lid B,0.00%
Facility 1 ( Windrow),First Removal,C (yellow),7,Cold Cup Lid B,0.00%
Facility 1 ( Windrow),First Removal,C (yellow),8,Cold Cup Lid B,0.00%
Facility 1 ( Windrow),First Removal,C (yellow),9,Cold Cup Lid B,0.00%
Facility 1 ( Windrow),Second Removal,A (blue),1,Cold Cup Lid B,
Facility 1 ( Windrow),Second Removal,A (blue),2,Cold Cup Lid B,
Facility 1 ( Windrow),Second Removal,A (blue),3,Cold Cup Lid B,
Facility 1 ( Windrow),Second Removal,A (blue),4,Cold Cup Lid B,
Facility 1 ( Windrow),Second Removal,A (blue),5,Cold Cup Lid B,
Facility 1 ( Windrow),Second Removal,B (green),1,Cold Cup Lid B,
Facility 1 ( Windrow),Second Removal,B (green),2,Cold Cup Lid B,
Facility 1 ( Windrow),Second Removal,B (green),3,Cold Cup Lid B,
Facility 1 ( Windrow),Second Removal,B (green),4,Cold Cup Lid B,
Facility 1 ( Windrow),Second Removal,B (green),5,Cold Cup Lid B,
Facility 1 ( Windrow),Second Removal,C (yellow),1,Cold Cup Lid B,0.00%
Facility 1 ( Windrow),Second Removal,C (yellow),2,Cold Cup Lid B,0.00%
Facility 1 ( Windrow),Second Removal,C (yellow),3,Cold Cup Lid B,0.00%
Facility 1 ( Windrow),Second Removal,C (yellow),4,Cold Cup Lid B,0.00%
Facility 1 ( Windrow),Second Removal,C (yellow),5,Cold Cup Lid B,0.00%
Facility 2 (CASP),First Removal,A (blue),2,Cold Cup Lid B,
Facility 2 (CASP),First Removal,A (blue),4,Cold Cup Lid B,
Facility 2 (CASP),First Removal,A (blue),5,Cold Cup Lid B,
Facility 2 (CASP),First Removal,A (blue),7,Cold Cup Lid B,
Facility 2 (CASP),First Removal,A (blue),9,Cold Cup Lid B,
Facility 2 (CASP),First Removal,B (green),(blank),Cold Cup Lid B,
Facility 2 (CASP),First Removal,B (green),1,Cold Cup Lid B,
Facility 2 (CASP),First Removal,B (green),2,Cold Cup Lid B,
Facility 2 (CASP),First Removal,B (green),4,Cold Cup Lid B,
Facility 2 (CASP),First Removal,B (green),5,Cold Cup Lid B,
Facility 2 (CASP),First Removal,B (green),8,Cold Cup Lid B,
Facility 2 (CASP),First Removal,C (yellow),1,Cold Cup Lid B,0.00%
Facility 2 (CASP),First Removal,C (yellow),2,Cold Cup Lid B,0.00%
Facility 2 (CASP),First Removal,C (yellow),4,Cold Cup Lid B,0.00%
Facility 2 (CASP),First Removal,C (yellow),5,Cold Cup Lid B,0.00%
Facility 2 (CASP),First Removal,C (yellow),9,Cold Cup Lid B,0.90%
Facility 2 (CASP),Second Removal,A (blue),10,Cold Cup Lid B,
Facility 2 (CASP),Second Removal,A (blue),3,Cold Cup Lid B,
Facility 2 (CASP),Second Removal,A (blue),6,Cold Cup Lid B,
Facility 2 (CASP),Second Removal,A (blue),8,Cold Cup Lid B,
Facility 2 (CASP),Second Removal,B (green),3,Cold Cup Lid B,
Facility 2 (CASP),Second Removal,B (green),6,Cold Cup Lid B,
Facility 2 (CASP),Second Removal,B (green),7,Cold Cup Lid B,
Facility 2 (CASP),Second Removal,B (green),9,Cold Cup Lid B,
Facility 2 (CASP),Second Removal,C (yellow),10,Cold Cup Lid B,0.00%
Facility 2 (CASP),Second Removal,C (yellow),3,Cold Cup Lid B,0.00%
Facility 2 (CASP),Second Removal,C (yellow),6,Cold Cup Lid B,0.00%
Facility 2 (CASP),Second Removal,C (yellow),7,Cold Cup Lid B,0.00%
Facility 2 (CASP),Second Removal,C (yellow),8,Cold Cup Lid B,0.00%
Facility 5 (EASP),First Removal,A (blue),1,Cold Cup Lid B,
Facility 5 (EASP),First Removal,A (blue),10,Cold Cup Lid B,
Facility 5 (EASP),First Removal,A (blue),4,Cold Cup Lid B,
Facility 5 (EASP),First Removal,A (blue),6,Cold Cup Lid B,
Facility 5 (EASP),First Removal,A (blue),8,Cold Cup Lid B,
Facility 5 (EASP),First Removal,B (green),2,Cold Cup Lid B,
Facility 5 (EASP),First Removal,B (green),5,Cold Cup Lid B,
Facility 5 (EASP),First Removal,B (green),6,Cold Cup Lid B,
Facility 5 (EASP),First Removal,B (green),7,Cold Cup Lid B,
Facility 5 (EASP),First Removal,B (green),8,Cold Cup Lid B,
Facility 5 (EASP),First Removal,C (yellow),10,Cold Cup Lid B,0.00%
Facility 5 (EASP),First Removal,C (yellow),3,Cold Cup Lid B,0.00%
Facility 5 (EASP),First Removal,C (yellow),7,Cold Cup Lid B,0.00%
