facility_name,bag_ID,item_ID,trial_stage,mass_resid_%,sa_resid_%
CASP,A-2,A7,Second Removal,0.0,
CASP,A-3,A7,Second Removal,0.0,
CASP,A-4,A7,Second Removal,0.0,
CASP,A-5,A7,Second Removal,0.0,
CASP,A-6,A7,Second Removal,0.0,
CASP,A-1,A7,,100.0,
CASP,A-2,A7,,100.0,
CASP,A-3,A7,,100.0,
CASP,A-4,A7,,100.0,
CASP,A-5,A7,,100.0,
CASP,A-6,A7,,100.0,
CASP,A-1,A7,Second Removal,0.0,
CASP,A-2,A7,Second Removal,0.0,
CASP,A-3,A7,Second Removal,0.0,
CASP,A-4,A7,Second Removal,0.0,
CASP,A-5,A7,Second Removal,0.0,
CASP,A-6,A7,Second Removal,0.0,
CASP,A-1,A36,,100.0,
CASP,A-2,A36,,100.0,
CASP,A-3,A36,,100.0,
CASP,A-4,A36,,100.0,
CASP,A-5,A36,,100.0,
CASP,A-6,A36,,100.0,
CASP,A-1,A36,Second Removal,0.0,
CASP,A-2,A36,Second Removal,0.0,
CASP,A-3,A36,Second Removal,0.0,
CASP,A-4,A36,Second Removal,0.0,
CASP,A-5,A36,Second Removal,0.0,
CASP,A-6,A36,Second Removal,0.0,
CASP,A-1,A36,,100.0,
CASP,A-2,A36,,100.0,
CASP,A-3,A36,,100.0,
CASP,A-4,A36,,100.0,
CASP,A-5,A36,,100.0,
CASP,A-6,A36,,100.0,
CASP,A-1,A36,Second Removal,0.0,
CASP,A-2,A36,Second Removal,0.0,
CASP,A-3,A36,Second Removal,0.0,
CASP,A-4,A36,Second Removal,0.0,
CASP,A-5,A36,Second Removal,0.0,
CASP,A-6,A36,Second Removal,0.0,
CASP,A-1,A23,,100.0,
CASP,A-2,A23,,100.0,
CASP,A-3,A23,,100.0,
CASP,A-4,A23,,100.0,
CASP,A-5,A23,,100.0,
CASP,A-6,A23,,100.0,
CASP,A-1,A23,Second Removal,0.0,
CASP,A-2,A23,Second Removal,0.0,
CASP,A-3,A23,Second Removal,0.0,
CASP,A-4,A23,Second Removal,0.0,
CASP,A-5,A23,Second Removal,0.0,
CASP,A-6,A23,Second Removal,0.0,
CASP,A-1,A23,,100.0,
CASP,A-2,A23,,100.0,
CASP,A-3,A23,,100.0,
CASP,A-4,A23,,100.0,
CASP,A-5,A23,,100.0,
CASP,A-6,A23,,100.0,
CASP,A-1,A23,Second Removal,0.0,
CASP,A-2,A23,Second Removal,0.0,
CASP,A-3,A23,Second Removal,0.0,
CASP,A-4,A23,Second Removal,0.0,
CASP,A-5,A23,Second Removal,0.0,
CASP,A-6,A23,Second Removal,0.0,
CASP,A-1,Q,,100.0,
CASP,A-2,Q,,100.0,
CASP,A-3,Q,,100.0,
CASP,A-4,Q,,100.0,
CASP,A-5,Q,,100.0,
CASP,A-6,Q,,100.0,
CASP,A-1,Q,Second Removal,0.0,
CASP,A-2,Q,Second Removal,0.0,
CASP,A-3,Q,Second Removal,0.0,
CASP,A-4,Q,Second Removal,166.83,
CASP,A-5,Q,Second Removal,0.0,
CASP,A-6,Q,Second Removal,0.0,
CASP,A-1,Q,,100.0,
CASP,A-2,Q,,100.0,
CASP,A-3,Q,,100.0,
CASP,A-4,Q,,100.0,
CASP,A-5,Q,,100.0,
CASP,A-6,Q,,100.0,
CASP,A-1,Q,Second Removal,0.0,
CASP,A-2,Q,Second Removal,0.0,
CASP,A-3,Q,Second Removal,0.0,
CASP,A-4,Q,Second Removal,166.83,
CASP,A-5,Q,Second Removal,0.0,
CASP,A-6,Q,Second Removal,0.0,
CASP,A-1,A25,,100.0,
CASP,A-2,A25,,100.0,
CASP,A-3,A25,,100.0,
CASP,A-4,A25,,100.0,
CASP,A-5,A25,,100.0,
CASP,A-6,A25,,100.0,
CASP,A-1,A25,Second Removal,0.0,
CASP,A-2,A25,Second Removal,96.21,
CASP,A-3,A25,Second Removal,0.0,
CASP,A-4,A25,Second Removal,262.76,
CASP,A-5,A25,Second Removal,0.0,
CASP,A-6,A25,Second Removal,0.0,
CASP,A-1,A25,,100.0,
CASP,A-2,A25,,100.0,
CASP,A-3,A25,,100.0,
CASP,A-4,A25,,100.0,
CASP,A-5,A25,,100.0,
CASP,A-6,A25,,100.0,
CASP,A-1,A25,Second Removal,0.0,
CASP,A-2,A25,Second Removal,96.21,
CASP,A-3,A25,Second Removal,0.0,
CASP,A-4,A25,Second Removal,262.76,
CASP,A-5,A25,Second Removal,0.0,
CASP,A-6,A25,Second Removal,0.0,
CASP,A-1,A21,,100.0,
CASP,A-2,A21,,100.0,
CASP,A-3,A21,,100.0,
CASP,A-4,A21,,100.0,
CASP,A-5,A21,,100.0,
CASP,A-6,A21,,100.0,
CASP,A-1,A21,Second Removal,449.36,
CASP,A-2,A21,Second Removal,224.16,
CASP,A-3,A21,Second Removal,118.72,
CASP,A-4,A21,Second Removal,200.74,
CASP,A-5,A21,Second Removal,0.0,
CASP,A-6,A21,Second Removal,0.0,
CASP,A-1,A21,,100.0,
CASP,A-2,A21,,100.0,
CASP,A-3,A21,,100.0,
CASP,A-4,A21,,100.0,
CASP,A-5,A21,,100.0,
CASP,A-6,A21,,100.0,
CASP,A-1,A21,Second Removal,449.36,
CASP,A-2,A21,Second Removal,224.16,
CASP,A-3,A21,Second Removal,118.72,
CASP,A-4,A21,Second Removal,200.74,
CASP,A-5,A21,Second Removal,0.0,
CASP,A-6,A21,Second Removal,0.0,
CASP,A-1,A42,,100.0,
CASP,A-2,A42,,100.0,
CASP,A-3,A42,,100.0,
CASP,A-4,A42,,100.0,
CASP,A-5,A42,,100.0,
CASP,A-6,A42,,100.0,
CASP,B-1,A42,,100.0,
CASP,B-2,A42,,100.0,
CASP,B-3,A42,,100.0,
CASP,B-4,A42,,100.0,
CASP,B-5,A42,,100.0,
CASP,B-6,A42,,100.0,
CASP,C-1,A42,,100.0,
CASP,C-2,A42,,100.0,
CASP,C-3,A42,,100.0,
CASP,C-4,A42,,100.0,
CASP,C-5,A42,,100.0,
CASP,C-6,A42,,100.0,
CASP,A-1,A42,Second Removal,0.0,
CASP,A-2,A42,Second Removal,0.0,
CASP,A-3,A42,Second Removal,1785.61,
CASP,A-4,A42,Second Removal,208.42,
CASP,A-5,A42,Second Removal,0.0,
CASP,A-6,A42,Second Removal,0.0,
CASP,B-1,A42,Second Removal,172.63,
CASP,B-2,A42,Second Removal,291.58,
CASP,B-3,A42,Second Removal,0.0,
CASP,B-4,A42,Second Removal,146.32,
CASP,B-5,A42,Second Removal,136.84,
CASP,B-6,A42,Second Removal,135.79,
CASP,C-1,A42,Second Removal,68.07,
CASP,C-2,A42,Second Removal,0.0,
CASP,C-3,A42,Second Removal,152.28,
CASP,C-4,A42,Second Removal,0.0,
CASP,C-5,A42,Second Removal,83.51,
CASP,C-6,A42,Second Removal,109.47,
CASP,A-1,A42,,100.0,
CASP,A-2,A42,,100.0,
CASP,A-3,A42,,100.0,
CASP,A-4,A42,,100.0,
CASP,A-5,A42,,100.0,
CASP,A-6,A42,,100.0,
CASP,B-1,A42,,100.0,
CASP,B-2,A42,,100.0,
CASP,B-3,A42,,100.0,
CASP,B-4,A42,,100.0,
CASP,B-5,A42,,100.0,
CASP,B-6,A42,,100.0,
CASP,C-1,A42,,100.0,
CASP,C-2,A42,,100.0,
CASP,C-3,A42,,100.0,
CASP,C-4,A42,,100.0,
CASP,C-5,A42,,100.0,
CASP,C-6,A42,,100.0,
CASP,A-1,A42,Second Removal,0.0,
CASP,A-2,A42,Second Removal,0.0,
CASP,A-3,A42,Second Removal,1785.61,
CASP,A-4,A42,Second Removal,208.42,
CASP,A-5,A42,Second Removal,0.0,
CASP,A-6,A42,Second Removal,0.0,
CASP,B-1,A42,Second Removal,172.63,
CASP,B-2,A42,Second Removal,291.58,
CASP,B-3,A42,Second Removal,0.0,
CASP,B-4,A42,Second Removal,146.32,
CASP,B-5,A42,Second Removal,136.84,
CASP,B-6,A42,Second Removal,135.79,
CASP,C-1,A42,Second Removal,68.07,
CASP,C-2,A42,Second Removal,0.0,
CASP,C-3,A42,Second Removal,152.28,
CASP,C-4,A42,Second Removal,0.0,
CASP,C-5,A42,Second Removal,83.51,
CASP,C-6,A42,Second Removal,109.47,
CASP,A-1,A42,,100.0,
CASP,A-2,A42,,100.0,
CASP,A-3,A42,,100.0,
CASP,A-4,A42,,100.0,
CASP,A-5,A42,,100.0,
CASP,A-6,A42,,100.0,
CASP,B-1,A42,,100.0,
CASP,B-2,A42,,100.0,
CASP,B-3,A42,,100.0,
CASP,B-4,A42,,100.0,
CASP,B-5,A42,,100.0,
CASP,B-6,A42,,100.0,
CASP,C-1,A42,,100.0,
CASP,C-2,A42,,100.0,
CASP,C-3,A42,,100.0,
CASP,C-4,A42,,100.0,
CASP,C-5,A42,,100.0,
CASP,C-6,A42,,100.0,
CASP,A-1,A42,Second Removal,0.0,
CASP,A-2,A42,Second Removal,0.0,
CASP,A-3,A42,Second Removal,1785.61,
CASP,A-4,A42,Second Removal,208.42,
CASP,A-5,A42,Second Removal,0.0,
CASP,A-6,A42,Second Removal,0.0,
CASP,B-1,A42,Second Removal,172.63,
CASP,B-2,A42,Second Removal,291.58,
CASP,B-3,A42,Second Removal,0.0,
CASP,B-4,A42,Second Removal,146.32,
CASP,B-5,A42,Second Removal,136.84,
CASP,B-6,A42,Second Removal,135.79,
CASP,C-1,A42,Second Removal,68.07,
CASP,C-2,A42,Second Removal,0.0,
CASP,C-3,A42,Second Removal,152.28,
CASP,C-4,A42,Second Removal,0.0,
CASP,C-5,A42,Second Removal,83.51,
CASP,C-6,A42,Second Removal,109.47,
CASP,A-1,A42,,100.0,
CASP,A-2,A42,,100.0,
CASP,A-3,A42,,100.0,
CASP,A-4,A42,,100.0,
CASP,A-5,A42,,100.0,
CASP,A-6,A42,,100.0,
CASP,B-1,A42,,100.0,
CASP,B-2,A42,,100.0,
CASP,B-3,A42,,100.0,
CASP,B-4,A42,,100.0,
CASP,B-5,A42,,100.0,
CASP,B-6,A42,,100.0,
CASP,C-1,A42,,100.0,
CASP,C-2,A42,,100.0,
CASP,C-3,A42,,100.0,
CASP,C-4,A42,,100.0,
CASP,C-5,A42,,100.0,
CASP,C-6,A42,,100.0,
CASP,A-1,A42,Second Removal,0.0,
CASP,A-2,A42,Second Removal,0.0,
CASP,A-3,A42,Second Removal,1785.61,
CASP,A-4,A42,Second Removal,208.42,
CASP,A-5,A42,Second Removal,0.0,
CASP,A-6,A42,Second Removal,0.0,
CASP,B-1,A42,Second Removal,172.63,
CASP,B-2,A42,Second Removal,291.58,
CASP,B-3,A42,Second Removal,0.0,
CASP,B-4,A42,Second Removal,146.32,
CASP,B-5,A42,Second Removal,136.84,
CASP,B-6,A42,Second Removal,135.79,
CASP,C-1,A42,Second Removal,68.07,
CASP,C-2,A42,Second Removal,0.0,
CASP,C-3,A42,Second Removal,152.28,
CASP,C-4,A42,Second Removal,0.0,
CASP,C-5,A42,Second Removal,83.51,
CASP,C-6,A42,Second Removal,109.47,
CASP,A-1,A42,,100.0,
CASP,A-2,A42,,100.0,
CASP,A-3,A42,,100.0,
CASP,A-4,A42,,100.0,
CASP,A-5,A42,,100.0,
CASP,A-6,A42,,100.0,
CASP,B-1,A42,,100.0,
CASP,B-2,A42,,100.0,
CASP,B-3,A42,,100.0,
CASP,B-4,A42,,100.0,
CASP,B-5,A42,,100.0,
CASP,B-6,A42,,100.0,
CASP,C-1,A42,,100.0,
CASP,C-2,A42,,100.0,
CASP,C-3,A42,,100.0,
CASP,C-4,A42,,100.0,
CASP,C-5,A42,,100.0,
CASP,C-6,A42,,100.0,
CASP,A-1,A42,Second Removal,0.0,
CASP,A-2,A42,Second Removal,0.0,
CASP,A-3,A42,Second Removal,1785.61,
CASP,A-4,A42,Second Removal,208.42,
CASP,A-5,A42,Second Removal,0.0,
CASP,A-6,A42,Second Removal,0.0,
CASP,B-1,A42,Second Removal,172.63,
CASP,B-2,A42,Second Removal,291.58,
CASP,B-3,A42,Second Removal,0.0,
CASP,B-4,A42,Second Removal,146.32,
CASP,B-5,A42,Second Removal,136.84,
CASP,B-6,A42,Second Removal,135.79,
CASP,C-1,A42,Second Removal,68.07,
CASP,C-2,A42,Second Removal,0.0,
CASP,C-3,A42,Second Removal,152.28,
CASP,C-4,A42,Second Removal,0.0,
CASP,C-5,A42,Second Removal,83.51,
CASP,C-6,A42,Second Removal,109.47,
CASP,A-1,A42,,100.0,
CASP,A-2,A42,,100.0,
CASP,A-3,A42,,100.0,
CASP,A-4,A42,,100.0,
CASP,A-5,A42,,100.0,
CASP,A-6,A42,,100.0,
CASP,B-1,A42,,100.0,
CASP,B-2,A42,,100.0,
CASP,B-3,A42,,100.0,
CASP,B-4,A42,,100.0,
CASP,B-5,A42,,100.0,
CASP,B-6,A42,,100.0,
CASP,C-1,A42,,100.0,
CASP,C-2,A42,,100.0,
CASP,C-3,A42,,100.0,
CASP,C-4,A42,,100.0,
CASP,C-5,A42,,100.0,
CASP,C-6,A42,,100.0,
CASP,A-1,A42,Second Removal,0.0,
CASP,A-2,A42,Second Removal,0.0,
CASP,A-3,A42,Second Removal,1785.61,
CASP,A-4,A42,Second Removal,208.42,
CASP,A-5,A42,Second Removal,0.0,
CASP,A-6,A42,Second Removal,0.0,
CASP,B-1,A42,Second Removal,172.63,
CASP,B-2,A42,Second Removal,291.58,
CASP,B-3,A42,Second Removal,0.0,
CASP,B-4,A42,Second Removal,146.32,
CASP,B-5,A42,Second Removal,136.84,
CASP,B-6,A42,Second Removal,135.79,
CASP,C-1,A42,Second Removal,68.07,
CASP,C-2,A42,Second Removal,0.0,
CASP,C-3,A42,Second Removal,152.28,
CASP,C-4,A42,Second Removal,0.0,
CASP,C-5,A42,Second Removal,83.51,
CASP,C-6,A42,Second Removal,109.47,
CASP,B-1,A38,,100.0,
CASP,B-2,A38,,100.0,
CASP,B-3,A38,,100.0,
CASP,B-4,A38,,100.0,
CASP,B-5,A38,,100.0,
CASP,B-6,A38,,100.0,
CASP,B-1,A38,Second Removal,211.11,
CASP,B-2,A38,Second Removal,235.79,
CASP,B-3,A38,Second Removal,0.0,
CASP,B-4,A38,Second Removal,119.67,
CASP,B-5,A38,Second Removal,134.93,
CASP,B-6,A38,Second Removal,126.89,
CASP,B-1,A38,,100.0,
CASP,B-2,A38,,100.0,
CASP,B-3,A38,,100.0,
CASP,B-4,A38,,100.0,
CASP,B-5,A38,,100.0,
CASP,B-6,A38,,100.0,
CASP,B-1,A38,Second Removal,211.11,
CASP,B-2,A38,Second Removal,235.79,
CASP,B-3,A38,Second Removal,0.0,
CASP,B-4,A38,Second Removal,119.67,
CASP,B-5,A38,Second Removal,134.93,
CASP,B-6,A38,Second Removal,126.89,
CASP,B-1,A1,,100.0,
CASP,B-2,A1,,100.0,
CASP,B-3,A1,,100.0,
CASP,B-4,A1,,100.0,
CASP,B-5,A1,,100.0,
CASP,B-6,A1,,100.0,
CASP,B-1,A1,Second Removal,181.14,
CASP,B-2,A1,Second Removal,355.47,
CASP,B-3,A1,Second Removal,0.0,
CASP,B-4,A1,Second Removal,213.83,
CASP,B-5,A1,Second Removal,202.0,
CASP,B-6,A1,Second Removal,103.4,
CASP,B-1,A1,,100.0,
CASP,B-2,A1,,100.0,
CASP,B-3,A1,,100.0,
CASP,B-4,A1,,100.0,
CASP,B-5,A1,,100.0,
CASP,B-6,A1,,100.0,
CASP,B-1,A1,Second Removal,181.14,
CASP,B-2,A1,Second Removal,355.47,
CASP,B-3,A1,Second Removal,0.0,
CASP,B-4,A1,Second Removal,213.83,
CASP,B-5,A1,Second Removal,202.0,
CASP,B-6,A1,Second Removal,103.4,
CASP,B-1,A48,,100.0,
CASP,B-2,A48,,100.0,
CASP,B-3,A48,,100.0,
CASP,B-4,A48,,100.0,
CASP,B-5,A48,,100.0,
CASP,B-6,A48,,100.0,
CASP,B-1,A48,Second Removal,0.0,
CASP,B-2,A48,Second Removal,0.0,
CASP,B-3,A48,Second Removal,0.0,
CASP,B-4,A48,Second Removal,0.0,
CASP,B-5,A48,Second Removal,0.0,
CASP,B-6,A48,Second Removal,0.0,
CASP,B-1,A48,,100.0,
CASP,B-2,A48,,100.0,
CASP,B-3,A48,,100.0,
CASP,B-4,A48,,100.0,
CASP,B-5,A48,,100.0,
CASP,B-6,A48,,100.0,
CASP,B-1,A48,Second Removal,0.0,
CASP,B-2,A48,Second Removal,0.0,
CASP,B-3,A48,Second Removal,0.0,
CASP,B-4,A48,Second Removal,0.0,
CASP,B-5,A48,Second Removal,0.0,
CASP,B-6,A48,Second Removal,0.0,
CASP,B-1,A78,,100.0,
CASP,B-2,A78,,100.0,
CASP,B-3,A78,,100.0,
CASP,B-4,A78,,100.0,
CASP,B-5,A78,,100.0,
CASP,B-6,A78,,100.0,
CASP,B-1,A78,Second Removal,0.0,
CASP,B-2,A78,Second Removal,0.0,
CASP,B-3,A78,Second Removal,0.0,
CASP,B-4,A78,Second Removal,0.0,
CASP,B-5,A78,Second Removal,0.0,
CASP,B-6,A78,Second Removal,0.0,
CASP,B-1,A78,,100.0,
CASP,B-2,A78,,100.0,
CASP,B-3,A78,,100.0,
CASP,B-4,A78,,100.0,
CASP,B-5,A78,,100.0,
CASP,B-6,A78,,100.0,
CASP,B-1,A78,Second Removal,0.0,
CASP,B-2,A78,Second Removal,0.0,
CASP,B-3,A78,Second Removal,0.0,
CASP,B-4,A78,Second Removal,0.0,
CASP,B-5,A78,Second Removal,0.0,
CASP,B-6,A78,Second Removal,0.0,
CASP,B-1,A39,,100.0,
CASP,B-2,A39,,100.0,
CASP,B-3,A39,,100.0,
CASP,B-4,A39,,100.0,
CASP,B-5,A39,,100.0,
CASP,B-6,A39,,100.0,
CASP,B-1,A39,Second Removal,0.0,
CASP,B-2,A39,Second Removal,163.91,
CASP,B-3,A39,Second Removal,0.0,
CASP,B-4,A39,Second Removal,83.71,
CASP,B-5,A39,Second Removal,125.06,
CASP,B-6,A39,Second Removal,109.27,
CASP,B-1,A39,,100.0,
CASP,B-2,A39,,100.0,
CASP,B-3,A39,,100.0,
CASP,B-4,A39,,100.0,
CASP,B-5,A39,,100.0,
CASP,B-6,A39,,100.0,
CASP,B-1,A39,Second Removal,0.0,
CASP,B-2,A39,Second Removal,163.91,
CASP,B-3,A39,Second Removal,0.0,
CASP,B-4,A39,Second Removal,83.71,
CASP,B-5,A39,Second Removal,125.06,
CASP,B-6,A39,Second Removal,109.27,
CASP,B-1,A2,,100.0,
CASP,B-2,A2,,100.0,
CASP,B-3,A2,,100.0,
CASP,B-4,A2,,100.0,
CASP,B-5,A2,,100.0,
CASP,B-6,A2,,100.0,
CASP,B-1,A2,Second Removal,0.7,
CASP,B-2,A2,Second Removal,0.0,
CASP,B-3,A2,Second Removal,0.0,
CASP,B-4,A2,Second Removal,0.0,
CASP,B-5,A2,Second Removal,0.0,
CASP,B-6,A2,Second Removal,104.33,
CASP,B-1,A2,,100.0,
CASP,B-2,A2,,100.0,
CASP,B-3,A2,,100.0,
CASP,B-4,A2,,100.0,
CASP,B-5,A2,,100.0,
CASP,B-6,A2,,100.0,
CASP,B-1,A2,Second Removal,0.7,
CASP,B-2,A2,Second Removal,0.0,
CASP,B-3,A2,Second Removal,0.0,
CASP,B-4,A2,Second Removal,0.0,
CASP,B-5,A2,Second Removal,0.0,
CASP,B-6,A2,Second Removal,104.33,
CASP,B-1,A3,,100.0,
CASP,B-2,A3,,100.0,
CASP,B-3,A3,,100.0,
CASP,B-4,A3,,100.0,
CASP,B-5,A3,,100.0,
CASP,B-6,A3,,100.0,
CASP,B-1,A3,Second Removal,0.0,
CASP,B-2,A3,Second Removal,0.0,
CASP,B-3,A3,Second Removal,0.0,
CASP,B-4,A3,Second Removal,138.32,
CASP,B-5,A3,Second Removal,134.58,
CASP,B-6,A3,Second Removal,104.67,
CASP,B-1,A3,,100.0,
CASP,B-2,A3,,100.0,
CASP,B-3,A3,,100.0,
CASP,B-4,A3,,100.0,
CASP,B-5,A3,,100.0,
CASP,B-6,A3,,100.0,
CASP,B-1,A3,Second Removal,0.0,
CASP,B-2,A3,Second Removal,0.0,
CASP,B-3,A3,Second Removal,0.0,
CASP,B-4,A3,Second Removal,138.32,
CASP,B-5,A3,Second Removal,134.58,
CASP,B-6,A3,Second Removal,104.67,
CASP,B-1,A60,,100.0,
CASP,B-2,A60,,100.0,
CASP,B-3,A60,,100.0,
CASP,B-4,A60,,100.0,
CASP,B-5,A60,,100.0,
CASP,B-6,A60,,100.0,
CASP,B-1,A60,Second Removal,0.0,
CASP,B-2,A60,Second Removal,0.0,
CASP,B-3,A60,Second Removal,0.0,
CASP,B-4,A60,Second Removal,0.0,
CASP,B-5,A60,Second Removal,0.0,
CASP,B-6,A60,Second Removal,67.81,
CASP,B-1,A60,,100.0,
CASP,B-2,A60,,100.0,
CASP,B-3,A60,,100.0,
CASP,B-4,A60,,100.0,
CASP,B-5,A60,,100.0,
CASP,B-6,A60,,100.0,
CASP,B-1,A60,Second Removal,0.0,
CASP,B-2,A60,Second Removal,0.0,
CASP,B-3,A60,Second Removal,0.0,
CASP,B-4,A60,Second Removal,0.0,
CASP,B-5,A60,Second Removal,0.0,
CASP,B-6,A60,Second Removal,67.81,
CASP,B-1,A81,,100.0,
CASP,B-2,A81,,100.0,
CASP,B-3,A81,,100.0,
CASP,B-4,A81,,100.0,
CASP,B-5,A81,,100.0,
CASP,B-6,A81,,100.0,
CASP,B-1,A81,Second Removal,0.0,
CASP,B-2,A81,Second Removal,0.0,
CASP,B-3,A81,Second Removal,67.07,
CASP,B-4,A81,Second Removal,156.1,
CASP,B-5,A81,Second Removal,0.0,
CASP,B-6,A81,Second Removal,102.44,
CASP,B-1,A81,,100.0,
CASP,B-2,A81,,100.0,
CASP,B-3,A81,,100.0,
CASP,B-4,A81,,100.0,
CASP,B-5,A81,,100.0,
CASP,B-6,A81,,100.0,
CASP,B-1,A81,Second Removal,0.0,
CASP,B-2,A81,Second Removal,0.0,
CASP,B-3,A81,Second Removal,67.07,
CASP,B-4,A81,Second Removal,156.1,
CASP,B-5,A81,Second Removal,0.0,
CASP,B-6,A81,Second Removal,102.44,
CASP,C-1,A57,,100.0,
CASP,C-2,A57,,100.0,
CASP,C-3,A57,,100.0,
CASP,C-4,A57,,100.0,
CASP,C-5,A57,,100.0,
CASP,C-6,A57,,100.0,
CASP,C-1,A57,Second Removal,40.02,
CASP,C-2,A57,Second Removal,0.0,
CASP,C-3,A57,Second Removal,139.94,
CASP,C-4,A57,Second Removal,209.28,
CASP,C-5,A57,Second Removal,102.59,
CASP,C-6,A57,Second Removal,148.58,
CASP,C-1,A57,,100.0,
CASP,C-2,A57,,100.0,
CASP,C-3,A57,,100.0,
CASP,C-4,A57,,100.0,
CASP,C-5,A57,,100.0,
CASP,C-6,A57,,100.0,
CASP,C-1,A57,Second Removal,40.02,
CASP,C-2,A57,Second Removal,0.0,
CASP,C-3,A57,Second Removal,139.94,
CASP,C-4,A57,Second Removal,209.28,
CASP,C-5,A57,Second Removal,102.59,
CASP,C-6,A57,Second Removal,148.58,
CASP,C-1,A53,,100.0,
CASP,C-2,A53,,100.0,
CASP,C-3,A53,,100.0,
CASP,C-4,A53,,100.0,
CASP,C-5,A53,,100.0,
CASP,C-6,A53,,100.0,
CASP,C-1,A53,Second Removal,0.0,
CASP,C-2,A53,Second Removal,0.0,
CASP,C-3,A53,Second Removal,0.0,
CASP,C-4,A53,Second Removal,0.0,
CASP,C-5,A53,Second Removal,105.18,
CASP,C-6,A53,Second Removal,115.94,
CASP,C-1,A53,,100.0,
CASP,C-2,A53,,100.0,
CASP,C-3,A53,,100.0,
CASP,C-4,A53,,100.0,
CASP,C-5,A53,,100.0,
CASP,C-6,A53,,100.0,
CASP,C-1,A53,Second Removal,0.0,
CASP,C-2,A53,Second Removal,0.0,
CASP,C-3,A53,Second Removal,0.0,
CASP,C-4,A53,Second Removal,0.0,
CASP,C-5,A53,Second Removal,105.18,
CASP,C-6,A53,Second Removal,115.94,
CASP,C-1,A52,,100.0,
CASP,C-2,A52,,100.0,
CASP,C-3,A52,,100.0,
CASP,C-4,A52,,100.0,
CASP,C-5,A52,,100.0,
CASP,C-6,A52,,100.0,
CASP,C-1,A52,Second Removal,0.0,
CASP,C-2,A52,Second Removal,250.33,
CASP,C-3,A52,Second Removal,138.51,
CASP,C-4,A52,Second Removal,0.0,
CASP,C-5,A52,Second Removal,99.78,
CASP,C-6,A52,Second Removal,124.51,
CASP,C-1,A52,,100.0,
CASP,C-2,A52,,100.0,
CASP,C-3,A52,,100.0,
CASP,C-4,A52,,100.0,
CASP,C-5,A52,,100.0,
CASP,C-6,A52,,100.0,
CASP,C-1,A52,Second Removal,0.0,
CASP,C-2,A52,Second Removal,250.33,
CASP,C-3,A52,Second Removal,138.51,
CASP,C-4,A52,Second Removal,0.0,
CASP,C-5,A52,Second Removal,99.78,
CASP,C-6,A52,Second Removal,124.51,
CASP,C-1,A43,,100.0,
CASP,C-2,A43,,100.0,
CASP,C-3,A43,,100.0,
CASP,C-4,A43,,100.0,
CASP,C-5,A43,,100.0,
CASP,C-6,A43,,100.0,
CASP,C-1,A43,Second Removal,205.71,
CASP,C-2,A43,Second Removal,56.31,
CASP,C-3,A43,Second Removal,79.29,
CASP,C-4,A43,Second Removal,0.0,
CASP,C-5,A43,Second Removal,100.71,
CASP,C-6,A43,Second Removal,106.79,
CASP,C-1,A43,,100.0,
CASP,C-2,A43,,100.0,
CASP,C-3,A43,,100.0,
CASP,C-4,A43,,100.0,
CASP,C-5,A43,,100.0,
CASP,C-6,A43,,100.0,
CASP,C-1,A43,Second Removal,205.71,
CASP,C-2,A43,Second Removal,56.31,
CASP,C-3,A43,Second Removal,79.29,
CASP,C-4,A43,Second Removal,0.0,
CASP,C-5,A43,Second Removal,100.71,
CASP,C-6,A43,Second Removal,106.79,
AD001,AD T10 H7,K,,0.0,
AD001,AD T7 H3,K,,11.71,
AD001,AD T8 H1,K,,9.25,
AD001,AD T8 L3,K,,171.63,
AD001,AD T10 H8,A1,,55.61,
AD001,AD T7 H4,A1,,156.77,
AD001,AD T8 H2,A1,,103.01,
AD001,AD T8 L4,A1,,82.45,
AD001,ST R3 L2,A1,,1145.63,
AD001,AD T10 H7,A64,,295.88,
AD001,AD T7 H3,A64,,198.0,
AD001,AD T8 H1,A64,,0.0,
AD001,AD T10 L7,A64,,0.0,
AD001,AD T7 L5,A64,,0.0,
AD001,AD T8 L3,A64,,29.78,
AD001,AD T10 H8,A67,,27.27,
AD001,AD T7 H4,A67,,14.58,
AD001,AD T8 H2,A67,,14.85,
AD001,AD T8 L4,A67,,14.95,
AD001,ST R3 L2,A67,,22.69,
AD001,AD T10 H8,A68,,0.0,
AD001,AD T7 H4,A68,,41.08,
AD001,AD T8 H2,A68,,51.2,
AD001,AD T8 L4,A68,,17.75,
AD001,ST R3 L2,A68,,51.87,
AD001,AD T10 H7,A77,,0.0,
AD001,AD T7 H3,A77,,56.24,
AD001,AD T8 H1,A77,,25.18,
AD001,AD T10 L7,A77,,0.0,
AD001,AD T7 L5,A77,,27.08,
AD001,AD T8 L3,A77,,477.0,
AD001,AD T10 H7,A63,,701.0,
AD001,AD T7 H3,A63,,595.0,
AD001,AD T8 H1,A63,,71.0,
AD001,AD T10 L7,A63,,0.0,
AD001,AD T7 L5,A63,,0.0,
AD001,AD T8 L3,A63,,84.16,
AD001,AD T10 H8,A69,,46.24,
AD001,AD T7 H4,A69,,73.2,
AD001,AD T8 H2,A69,,42.64,
AD001,AD T10 L8,A69,,44.96,
AD001,AD T8 L4,A69,,59.36,
AD001,AD T10 H7,A70,,,
AD001,AD T7 H3,A70,,61.14,
AD001,AD T8 H1,A70,,31.67,
AD001,AD T10 L7,A70,,,
